trial,model,property,category,within_similarity,outside_similarity,overlap_within,overlap_similar,overlap_random,stopping_epoch,logprob_within,logprob_similar,logprob_random
206,axxl-property,is a wug,insect.n.01,0.2641313970088959,0.33642295002937317,0.3451403081417084,0.18964511156082153,0.179313063621521,4,-0.5933859348297119,-0.5577340722084045,-0.5189214944839478
207,axxl-property,is a wug,insect.n.01,0.23469647765159607,0.2789542078971863,0.3481653928756714,0.21638597548007965,0.1891261637210846,4,-0.4638036787509918,-0.5063096284866333,-0.39725297689437866
208,axxl-property,is a wug,insect.n.01,0.25916722416877747,0.3422473967075348,0.34895890951156616,0.21561068296432495,0.18662121891975403,4,-0.42823025584220886,-0.46535032987594604,-0.40169665217399597
209,axxl-property,is a wug,insect.n.01,0.24398554861545563,0.3230535089969635,0.3529972732067108,0.22070392966270447,0.21278263628482819,4,-0.45512655377388,-0.4982498586177826,-0.49078577756881714
210,axxl-property,is a wug,insect.n.01,0.3458169400691986,0.37994059920310974,0.3596266508102417,0.23358154296875,0.20527945458889008,5,-0.26636406779289246,-0.3387788236141205,-0.33561134338378906
211,axxl-property,is a wug,insect.n.01,0.074741892516613,0.21414050459861755,0.38945597410202026,0.21813978254795074,0.20970483124256134,3,-0.993029773235321,-0.9382005333900452,-0.8766639232635498
212,axxl-property,is a wug,insect.n.01,0.21480873227119446,0.2949519455432892,0.4051154553890228,0.23948095738887787,0.24174095690250397,5,-0.2764725387096405,-0.3159051835536957,-0.31536614894866943
213,axxl-property,is a wug,insect.n.01,0.26479092240333557,0.3262921869754791,0.39420560002326965,0.24370992183685303,0.2291884869337082,5,-0.31539419293403625,-0.3092016279697418,-0.24627208709716797
214,axxl-property,is a wug,insect.n.01,0.32607632875442505,0.3761545717716217,0.39479175209999084,0.24279166758060455,0.20475244522094727,5,-0.306535542011261,-0.2921081781387329,-0.24895954132080078
215,axxl-property,is a wug,insect.n.01,0.33177146315574646,0.3769955337047577,0.3883988559246063,0.24494639039039612,0.22108890116214752,5,-0.2633170783519745,-0.3262241780757904,-0.2817748188972473
216,axxl-property,is a wug,insect.n.01,0.019174419343471527,0.1420348733663559,0.3774401843547821,0.2551487386226654,0.23411013185977936,6,-0.64792400598526,-0.5139238834381104,-0.3953816294670105
217,axxl-property,is a wug,insect.n.01,0.10886941105127335,0.29085901379585266,0.3617432415485382,0.2391950786113739,0.2153419554233551,4,-0.5531298518180847,-0.5316144824028015,-0.4512310326099396
218,axxl-property,is a wug,insect.n.01,0.30272528529167175,0.3633669316768646,0.36574551463127136,0.23652666807174683,0.21782450377941132,5,-0.292883962392807,-0.4064001441001892,-0.2850831151008606
219,axxl-property,is a wug,insect.n.01,0.2823939621448517,0.34067556262016296,0.3573547899723053,0.22685295343399048,0.20579348504543304,5,-0.2887519299983978,-0.361724317073822,-0.26540407538414
220,axxl-property,is a wug,insect.n.01,0.3384494483470917,0.4031048119068146,0.35326460003852844,0.23985101282596588,0.20891959965229034,6,-0.2608378231525421,-0.32763123512268066,-0.2546289265155792
221,axxl-property,is a wug,insect.n.01,0.03588053584098816,0.19790463149547577,0.34784838557243347,0.20588940382003784,0.19728319346904755,3,-1.0028884410858154,-0.9013748168945312,-0.8130772113800049
222,axxl-property,is a wug,insect.n.01,0.10468282550573349,0.2540649175643921,0.37181395292282104,0.22410067915916443,0.22649258375167847,4,-0.6011337041854858,-0.5322558283805847,-0.42767971754074097
223,axxl-property,is a wug,insect.n.01,0.23896542191505432,0.31376510858535767,0.3845122158527374,0.265326589345932,0.2012174278497696,5,-0.3345928490161896,-0.35773658752441406,-0.25353318452835083
224,axxl-property,is a wug,insect.n.01,0.2773943245410919,0.390928715467453,0.37690427899360657,0.24802042543888092,0.21764960885047913,6,-0.28479936718940735,-0.2031291425228119,-0.20435096323490143
225,axxl-property,is a wug,insect.n.01,0.2983040511608124,0.4164253771305084,0.36676540970802307,0.2478986233472824,0.2226751446723938,5,-0.41201356053352356,-0.27769771218299866,-0.3252177834510803
226,axxl-property,is a wug,insect.n.01,0.22495222091674805,0.28135159611701965,0.3944215774536133,0.22983330488204956,0.22251133620738983,3,-0.8270987272262573,-0.5206479430198669,-0.5170667767524719
227,axxl-property,is a wug,insect.n.01,0.26773831248283386,0.36317238211631775,0.4014989137649536,0.2562870383262634,0.21725469827651978,5,-0.35593000054359436,-0.23336632549762726,-0.28240150213241577
228,axxl-property,is a wug,insect.n.01,0.2882803976535797,0.3658212125301361,0.3838864862918854,0.24561777710914612,0.22467152774333954,4,-0.4421892762184143,-0.4317026734352112,-0.41323310136795044
229,axxl-property,is a wug,insect.n.01,0.31716635823249817,0.43673089146614075,0.3822595775127411,0.25268787145614624,0.23281891644001007,5,-0.4024641215801239,-0.25157245993614197,-0.26294928789138794
230,axxl-property,is a wug,insect.n.01,0.3173215091228485,0.4647953510284424,0.3738890290260315,0.2510777711868286,0.21520677208900452,5,-0.29231464862823486,-0.2468099147081375,-0.2602899372577667
231,axxl-property,is a wug,insect.n.01,0.23022152483463287,0.40839099884033203,0.37250715494155884,0.2209879457950592,0.21090936660766602,4,-0.508908212184906,-0.32198113203048706,-0.335196852684021
232,axxl-property,is a wug,insect.n.01,0.24110250174999237,0.4327155351638794,0.3933200538158417,0.2371712028980255,0.2179533988237381,5,-0.3978043794631958,-0.23792466521263123,-0.3015909492969513
233,axxl-property,is a wug,insect.n.01,0.27707090973854065,0.46673306822776794,0.3881858289241791,0.25668269395828247,0.21478639543056488,6,-0.30739450454711914,-0.213957741856575,-0.22646641731262207
234,axxl-property,is a wug,insect.n.01,0.30267423391342163,0.4905272126197815,0.374530166387558,0.2522124648094177,0.19933749735355377,6,-0.2649877071380615,-0.21166196465492249,-0.2102418690919876
235,axxl-property,is a wug,insect.n.01,0.28064581751823425,0.49955931305885315,0.37189382314682007,0.25080180168151855,0.21711166203022003,6,-0.256327748298645,-0.2161746770143509,-0.2154761403799057
236,axxl-property,is a wug,insect.n.01,0.22870950400829315,0.3724377155303955,0.3601386547088623,0.22643308341503143,0.23276746273040771,4,-0.4711669087409973,-0.3883710503578186,-0.5446285009384155
237,axxl-property,is a wug,insect.n.01,0.3124011158943176,0.37734824419021606,0.3708532154560089,0.24102631211280823,0.2044920176267624,4,-0.4198620617389679,-0.4235450327396393,-0.41720888018608093
238,axxl-property,is a wug,insect.n.01,0.3287007808685303,0.38747355341911316,0.36426421999931335,0.23205922544002533,0.19699786603450775,4,-0.4345844089984894,-0.48072102665901184,-0.4063599109649658
239,axxl-property,is a wug,insect.n.01,0.35234466195106506,0.43780502676963806,0.3681299388408661,0.2576325833797455,0.2115209698677063,6,-0.16112907230854034,-0.2036563754081726,-0.17791157960891724
240,axxl-property,is a wug,insect.n.01,0.3542654812335968,0.4082339107990265,0.36896783113479614,0.2589362561702728,0.21379634737968445,6,-0.16676342487335205,-0.22828705608844757,-0.17934711277484894
241,axxl-property,is a wug,insect.n.01,0.20161618292331696,0.3504555821418762,0.4208889603614807,0.2686321437358856,0.23324358463287354,5,-0.39143043756484985,-0.3419291079044342,-0.4236854612827301
242,axxl-property,is a wug,insect.n.01,0.22266589105129242,0.29596883058547974,0.38535556197166443,0.26608923077583313,0.22744891047477722,5,-0.292825847864151,-0.3272361755371094,-0.3676955997943878
243,axxl-property,is a wug,insect.n.01,0.32989415526390076,0.394276887178421,0.3685547709465027,0.2399720698595047,0.20975473523139954,6,-0.27163535356521606,-0.2266753613948822,-0.2052929699420929
244,axxl-property,is a wug,insect.n.01,0.3357557952404022,0.4499192535877228,0.3717641830444336,0.24278248846530914,0.1998646855354309,5,-0.34219101071357727,-0.24874384701251984,-0.2722472846508026
245,axxl-property,is a wug,insect.n.01,0.3223015367984772,0.46128860116004944,0.36931025981903076,0.24167655408382416,0.20633338391780853,6,-0.26866766810417175,-0.18722029030323029,-0.1742589920759201
246,axxl-property,is a wug,insect.n.01,0.315811425447464,0.43236228823661804,0.31340694427490234,0.22438451647758484,0.19454610347747803,4,-0.5156807899475098,-0.4460085928440094,-0.3974161446094513
247,axxl-property,is a wug,insect.n.01,0.3016694486141205,0.4541272222995758,0.34537556767463684,0.21823133528232574,0.20060282945632935,5,-0.3751871883869171,-0.3190208673477173,-0.2752872109413147
248,axxl-property,is a wug,insect.n.01,0.30070358514785767,0.4751550257205963,0.357668936252594,0.24332845211029053,0.20585055649280548,6,-0.246965691447258,-0.2738553583621979,-0.2110327184200287
249,axxl-property,is a wug,insect.n.01,0.32436686754226685,0.4775072932243347,0.35844916105270386,0.2482956498861313,0.2120329588651657,6,-0.19747978448867798,-0.24327372014522552,-0.2018755078315735
250,axxl-property,is a wug,insect.n.01,0.3259392976760864,0.48347556591033936,0.35674208402633667,0.23781779408454895,0.21748235821723938,6,-0.19016987085342407,-0.2377956658601761,-0.2040434032678604
251,axxl-property,is a wug,mollusk.n.01,0.36766743659973145,0.36570021510124207,0.4155460000038147,0.2471061646938324,0.17135074734687805,3,-0.5675883293151855,-0.3814837634563446,-0.4093081057071686
252,axxl-property,is a wug,mollusk.n.01,0.416943222284317,0.4802807867527008,0.385577529668808,0.30030518770217896,0.17189373075962067,3,-0.7205920219421387,-0.6057306528091431,-0.47222796082496643
253,axxl-property,is a wug,mollusk.n.01,0.5039888620376587,0.6000880002975464,0.38567325472831726,0.3371114730834961,0.21165041625499725,4,-0.4242173135280609,-0.3748551309108734,-0.4624432623386383
254,axxl-property,is a wug,mollusk.n.01,0.5410262942314148,0.6031965017318726,0.3980708420276642,0.3251028060913086,0.22925908863544464,4,-0.42705073952674866,-0.40135300159454346,-0.31028902530670166
255,axxl-property,is a wug,mollusk.n.01,0.498983770608902,0.6213400959968567,0.3912156820297241,0.34544938802719116,0.22943207621574402,4,-0.4656158983707428,-0.3430255949497223,-0.48374462127685547
256,axxl-property,is a wug,mollusk.n.01,0.3548066020011902,0.5258837342262268,0.35749736428260803,0.25704333186149597,0.18732473254203796,5,-0.5272806882858276,-0.41307979822158813,-0.47186365723609924
257,axxl-property,is a wug,mollusk.n.01,0.38447919487953186,0.48611438274383545,0.4012223482131958,0.3266702890396118,0.2047918289899826,4,-0.5600911974906921,-0.5937129259109497,-0.5825753808021545
258,axxl-property,is a wug,mollusk.n.01,0.4526284635066986,0.5766614675521851,0.3790126442909241,0.3587542474269867,0.22462297976016998,5,-0.3594779074192047,-0.2745429277420044,-0.2813624441623688
259,axxl-property,is a wug,mollusk.n.01,0.5848352909088135,0.5975626111030579,0.39357203245162964,0.323766827583313,0.203010693192482,5,-0.27933645248413086,-0.28568994998931885,-0.3407953679561615
260,axxl-property,is a wug,mollusk.n.01,0.5713998675346375,0.6408777236938477,0.37217625975608826,0.34578901529312134,0.21890024840831757,5,-0.28949496150016785,-0.22896932065486908,-0.3198915123939514
261,axxl-property,is a wug,mollusk.n.01,0.3994922637939453,0.524921715259552,0.359699547290802,0.32982137799263,0.22910070419311523,3,-0.7053555846214294,-0.5110012292861938,-0.32459571957588196
262,axxl-property,is a wug,mollusk.n.01,0.488346666097641,0.5414250493049622,0.3934030830860138,0.32054421305656433,0.21678781509399414,3,-0.5778927206993103,-0.5054959058761597,-0.3661785125732422
263,axxl-property,is a wug,mollusk.n.01,0.4821561872959137,0.5329680442810059,0.38192054629325867,0.3583313524723053,0.21905745565891266,4,-0.3719604015350342,-0.34715911746025085,-0.32187366485595703
264,axxl-property,is a wug,mollusk.n.01,0.4592023193836212,0.5979819297790527,0.3435901403427124,0.3736504912376404,0.1805487424135208,5,-0.28614920377731323,-0.2836596965789795,-0.16450387239456177
265,axxl-property,is a wug,mollusk.n.01,0.487595796585083,0.6352896690368652,0.32591712474823,0.38626402616500854,0.2057560235261917,5,-0.2838745415210724,-0.24511581659317017,-0.18240399658679962
266,axxl-property,is a wug,mollusk.n.01,0.22223034501075745,0.3022286295890808,0.45189303159713745,0.2474498301744461,0.213654562830925,4,-0.5908767580986023,-0.6781402230262756,-0.581614077091217
267,axxl-property,is a wug,mollusk.n.01,0.38447919487953186,0.48611438274383545,0.40122243762016296,0.3266702890396118,0.20659470558166504,5,-0.38173115253448486,-0.39659619331359863,-0.4201161563396454
268,axxl-property,is a wug,mollusk.n.01,0.38351869583129883,0.5668758749961853,0.35150158405303955,0.3574787676334381,0.22321268916130066,5,-0.3446357846260071,-0.31051746010780334,-0.265842467546463
269,axxl-property,is a wug,mollusk.n.01,0.44120949506759644,0.6298907995223999,0.3430749773979187,0.36538344621658325,0.21342268586158752,5,-0.3767995238304138,-0.2760542631149292,-0.3012208342552185
270,axxl-property,is a wug,mollusk.n.01,0.4924570620059967,0.6516838669776917,0.3756023645401001,0.33816924691200256,0.18760506808757782,5,-0.3211955428123474,-0.3483637273311615,-0.3385297358036041
271,axxl-property,is a wug,mollusk.n.01,0.3548066020011902,0.5258837342262268,0.35749736428260803,0.25704333186149597,0.24944952130317688,5,-0.5243297815322876,-0.39862895011901855,-0.4649451673030853
272,axxl-property,is a wug,mollusk.n.01,0.3997426927089691,0.5610198974609375,0.38822638988494873,0.2886980473995209,0.23036311566829681,5,-0.4051014482975006,-0.30799564719200134,-0.4763582646846771
273,axxl-property,is a wug,mollusk.n.01,0.45849472284317017,0.5823205709457397,0.3829864263534546,0.3024449348449707,0.18660655617713928,5,-0.3110506534576416,-0.2837463915348053,-0.1953011006116867
274,axxl-property,is a wug,mollusk.n.01,0.44659897685050964,0.6096678376197815,0.3618879020214081,0.3466593623161316,0.213782399892807,4,-0.47167325019836426,-0.45018935203552246,-0.44760972261428833
275,axxl-property,is a wug,mollusk.n.01,0.4462132453918457,0.6205856204032898,0.3908262252807617,0.34388524293899536,0.1722574234008789,5,-0.3188879191875458,-0.26904773712158203,-0.2789353132247925
276,axxl-property,is a wug,mollusk.n.01,0.3994922637939453,0.524921715259552,0.359699547290802,0.32982137799263,0.2554267644882202,3,-0.7286420464515686,-0.5314725637435913,-0.572105884552002
277,axxl-property,is a wug,mollusk.n.01,0.488346666097641,0.5414250493049622,0.3934030830860138,0.32054421305656433,0.1904994696378708,3,-0.5779324173927307,-0.5060358047485352,-0.41964253783226013
278,axxl-property,is a wug,mollusk.n.01,0.4821561872959137,0.5329680442810059,0.38192054629325867,0.3583313524723053,0.18163463473320007,4,-0.375605970621109,-0.35338300466537476,-0.24130602180957794
279,axxl-property,is a wug,mollusk.n.01,0.501441478729248,0.5367659330368042,0.3930244743824005,0.34280139207839966,0.2340582311153412,5,-0.26564574241638184,-0.263949453830719,-0.2732793986797333
280,axxl-property,is a wug,mollusk.n.01,0.5052465796470642,0.5559849143028259,0.37737658619880676,0.3372173309326172,0.22766907513141632,5,-0.2759743630886078,-0.24433256685733795,-0.26138386130332947
281,axxl-property,is a wug,mollusk.n.01,0.3994922637939453,0.524921715259552,0.359699547290802,0.32982137799263,0.21846498548984528,4,-0.45795461535453796,-0.34675508737564087,-0.35110726952552795
282,axxl-property,is a wug,mollusk.n.01,0.4165983498096466,0.5071375966072083,0.40096524357795715,0.37320491671562195,0.17947494983673096,5,-0.29267245531082153,-0.281350702047348,-0.3164139986038208
283,axxl-property,is a wug,mollusk.n.01,0.4824599325656891,0.5684741735458374,0.3831769824028015,0.3815772831439972,0.18839909136295319,5,-0.2648375630378723,-0.2909698486328125,-0.29765114188194275
284,axxl-property,is a wug,mollusk.n.01,0.527058482170105,0.5682744979858398,0.3948115110397339,0.3414667844772339,0.17752337455749512,5,-0.26296085119247437,-0.3022935688495636,-0.27624577283859253
285,axxl-property,is a wug,mollusk.n.01,0.5225508213043213,0.5746270418167114,0.38298648595809937,0.33784690499305725,0.27463850378990173,5,-0.2732730805873871,-0.2606765627861023,-0.3681955635547638
286,axxl-property,is a wug,mollusk.n.01,0.3548066020011902,0.5258837342262268,0.35749736428260803,0.25704333186149597,0.1976625621318817,5,-0.5397728681564331,-0.43151816725730896,-0.33608993887901306
287,axxl-property,is a wug,mollusk.n.01,0.4398127794265747,0.4917440712451935,0.336287260055542,0.272222638130188,0.20751075446605682,5,-0.3893190324306488,-0.41739389300346375,-0.3004034459590912
288,axxl-property,is a wug,mollusk.n.01,0.48649197816848755,0.505464494228363,0.3916604220867157,0.2991675138473511,0.19929002225399017,5,-0.2993011772632599,-0.3130682408809662,-0.38917893171310425
289,axxl-property,is a wug,mollusk.n.01,0.5848352909088135,0.5975626111030579,0.39357203245162964,0.32376688718795776,0.17438900470733643,5,-0.2790359854698181,-0.2837159037590027,-0.23125463724136353
290,axxl-property,is a wug,mollusk.n.01,0.5713998675346375,0.6408777236938477,0.37217622995376587,0.34578901529312134,0.20165780186653137,5,-0.3006382882595062,-0.23920530080795288,-0.4028240144252777
291,axxl-property,is a wug,mollusk.n.01,0.3994922637939453,0.524921715259552,0.359699547290802,0.32982137799263,0.24836745858192444,3,-0.6913428902626038,-0.5032234787940979,-0.5159094333648682
292,axxl-property,is a wug,mollusk.n.01,0.3538497984409332,0.5721212029457092,0.31915855407714844,0.3096468448638916,0.2362084835767746,4,-0.5538151264190674,-0.5097604990005493,-0.44123151898384094
293,axxl-property,is a wug,mollusk.n.01,0.3835187256336212,0.5668759346008301,0.3515016436576843,0.3574787676334381,0.19256195425987244,5,-0.3499026298522949,-0.3109152615070343,-0.36608222126960754
294,axxl-property,is a wug,mollusk.n.01,0.47327572107315063,0.5769001245498657,0.3633902668952942,0.33999189734458923,0.19487141072750092,5,-0.29651111364364624,-0.32901865243911743,-0.43637511134147644
295,axxl-property,is a wug,mollusk.n.01,0.5159817337989807,0.6006034016609192,0.36986225843429565,0.3528497815132141,0.18422873318195343,5,-0.2865847945213318,-0.2554446756839752,-0.22756581008434296
296,axxl-property,is a wug,mollusk.n.01,0.37238192558288574,0.43569257855415344,0.296215683221817,0.22219429910182953,0.16265378892421722,4,-0.4897591769695282,-0.39750736951828003,-0.3913499712944031
297,axxl-property,is a wug,mollusk.n.01,0.42663800716400146,0.5084898471832275,0.3714806139469147,0.2634831368923187,0.18860547244548798,5,-0.36988726258277893,-0.3953983783721924,-0.33939433097839355
298,axxl-property,is a wug,mollusk.n.01,0.45903557538986206,0.5810140371322632,0.3857639729976654,0.310957133769989,0.19397258758544922,5,-0.38169509172439575,-0.39915570616722107,-0.2469998300075531
299,axxl-property,is a wug,mollusk.n.01,0.5346447229385376,0.604526937007904,0.3921544551849365,0.3313191533088684,0.18852119147777557,5,-0.33213865756988525,-0.3370014429092407,-0.34330445528030396
300,axxl-property,is a wug,mollusk.n.01,0.5114726424217224,0.6291267275810242,0.38354310393333435,0.3316259980201721,0.17903681099414825,5,-0.3287088871002197,-0.36672911047935486,-0.24225814640522003
1,axxl-property,is a tove,bird.n.01,0.21868573129177094,0.2774222791194916,0.5740380883216858,0.2878233790397644,0.3023340106010437,2,-0.8564597964286804,-0.9392005801200867,-0.9938624501228333
2,axxl-property,is a tove,bird.n.01,0.24221734702587128,0.29829078912734985,0.5577680468559265,0.29926830530166626,0.27008530497550964,4,-0.29663294553756714,-0.3539179563522339,-0.3491625487804413
3,axxl-property,is a tove,bird.n.01,0.24879522621631622,0.3206261396408081,0.5512844324111938,0.2984822690486908,0.29498815536499023,4,-0.2740313410758972,-0.29225924611091614,-0.29161667823791504
4,axxl-property,is a tove,bird.n.01,0.2789158225059509,0.3828282654285431,0.5336703062057495,0.29952293634414673,0.28398218750953674,5,-0.19665713608264923,-0.17763055860996246,-0.19949768483638763
5,axxl-property,is a tove,bird.n.01,0.3245524764060974,0.4000270962715149,0.5460655689239502,0.29509714245796204,0.2919793128967285,4,-0.3036805987358093,-0.2861348092556,-0.410669207572937
6,axxl-property,is a tove,bird.n.01,0.1327376514673233,0.19204019010066986,0.5648003816604614,0.27001625299453735,0.26629072427749634,2,-1.0583423376083374,-1.5124330520629883,-1.2107702493667603
7,axxl-property,is a tove,bird.n.01,0.24528846144676208,0.2438618689775467,0.5668379068374634,0.29150593280792236,0.29216256737709045,3,-0.40439003705978394,-0.6094084978103638,-0.49541640281677246
8,axxl-property,is a tove,bird.n.01,0.24899344146251678,0.24299511313438416,0.5548825263977051,0.27316656708717346,0.2711755335330963,3,-0.3985174000263214,-0.5451787114143372,-0.5019383430480957
9,axxl-property,is a tove,bird.n.01,0.29617229104042053,0.2531113922595978,0.5631741285324097,0.2709677517414093,0.303197979927063,4,-0.25039321184158325,-0.36438626050949097,-0.35770079493522644
10,axxl-property,is a tove,bird.n.01,0.2990616261959076,0.23666895925998688,0.5618208646774292,0.27260681986808777,0.28385069966316223,5,-0.1727326661348343,-0.24378691613674164,-0.2436634749174118
11,axxl-property,is a tove,bird.n.01,0.1474493145942688,0.1837029606103897,0.5183522701263428,0.2519526481628418,0.2578023672103882,3,-0.5870694518089294,-0.7930437326431274,-0.829684317111969
12,axxl-property,is a tove,bird.n.01,0.2854004204273224,0.31136012077331543,0.5016583800315857,0.2729489505290985,0.27074068784713745,4,-0.366455078125,-0.4305174946784973,-0.49013251066207886
13,axxl-property,is a tove,bird.n.01,0.3111204206943512,0.3713247776031494,0.5058244466781616,0.2718391716480255,0.2664874196052551,4,-0.31200695037841797,-0.34756824374198914,-0.3763847351074219
14,axxl-property,is a tove,bird.n.01,0.3443022668361664,0.41003307700157166,0.5197597742080688,0.2620237171649933,0.26618412137031555,4,-0.28375881910324097,-0.33513471484184265,-0.36569613218307495
15,axxl-property,is a tove,bird.n.01,0.35039588809013367,0.41947320103645325,0.5323963761329651,0.269386351108551,0.2648935317993164,4,-0.2889745831489563,-0.3300158679485321,-0.3540189862251282
16,axxl-property,is a tove,bird.n.01,0.21868573129177094,0.2774222791194916,0.5740380883216858,0.2878233790397644,0.2752739191055298,2,-0.8547607660293579,-0.9351733326911926,-1.0499598979949951
17,axxl-property,is a tove,bird.n.01,0.2117537260055542,0.26227307319641113,0.5550272464752197,0.2836780250072479,0.290287584066391,3,-0.4642699658870697,-0.5102075934410095,-0.5621596574783325
18,axxl-property,is a tove,bird.n.01,0.24701496958732605,0.2724955976009369,0.5585128664970398,0.2754766345024109,0.29194965958595276,3,-0.4125043749809265,-0.5488370060920715,-0.6191394329071045
19,axxl-property,is a tove,bird.n.01,0.25409942865371704,0.294455349445343,0.533974289894104,0.26929789781570435,0.26843854784965515,3,-0.3968638777732849,-0.5647563338279724,-0.5850335359573364
20,axxl-property,is a tove,bird.n.01,0.26075509190559387,0.2947637140750885,0.5340060591697693,0.25022393465042114,0.28850868344306946,4,-0.2563341557979584,-0.38196563720703125,-0.2802007496356964
21,axxl-property,is a tove,bird.n.01,0.24843156337738037,0.27845069766044617,0.4867745637893677,0.26607125997543335,0.2630116641521454,4,-0.4535752236843109,-0.4420049488544464,-0.5718774795532227
22,axxl-property,is a tove,bird.n.01,0.21609364449977875,0.28561392426490784,0.5190897583961487,0.2811122238636017,0.2696244418621063,4,-0.3604182302951813,-0.38811570405960083,-0.44382739067077637
23,axxl-property,is a tove,bird.n.01,0.2807641625404358,0.3283785879611969,0.522680938243866,0.27192723751068115,0.2694658041000366,4,-0.3214077949523926,-0.3447055518627167,-0.38941439986228943
24,axxl-property,is a tove,bird.n.01,0.3265782296657562,0.37626639008522034,0.5287169218063354,0.27568477392196655,0.2724151611328125,4,-0.29404717683792114,-0.3387804627418518,-0.4056042432785034
25,axxl-property,is a tove,bird.n.01,0.33757278323173523,0.3736264705657959,0.5260257720947266,0.27728086709976196,0.26902297139167786,4,-0.29158279299736023,-0.3410937488079071,-0.3633931279182434
26,axxl-property,is a tove,bird.n.01,0.23192356526851654,0.3803631365299225,0.4871585965156555,0.2783500552177429,0.27393874526023865,2,-0.9564294815063477,-0.840350329875946,-0.9304503202438354
27,axxl-property,is a tove,bird.n.01,0.26141926646232605,0.41538822650909424,0.4935762882232666,0.2794266939163208,0.2672724425792694,2,-0.8948408961296082,-0.7593147158622742,-0.928581714630127
28,axxl-property,is a tove,bird.n.01,0.31634700298309326,0.4240071773529053,0.5139828324317932,0.27985256910324097,0.262478768825531,5,-0.20853304862976074,-0.1959342360496521,-0.23618586361408234
29,axxl-property,is a tove,bird.n.01,0.3146035373210907,0.3913099765777588,0.5151823163032532,0.2795458137989044,0.280718058347702,5,-0.19766610860824585,-0.1942613124847412,-0.25095486640930176
30,axxl-property,is a tove,bird.n.01,0.3390054404735565,0.4046732187271118,0.5093079805374146,0.27909088134765625,0.28773194551467896,6,-0.14655841886997223,-0.14348168671131134,-0.17695191502571106
31,axxl-property,is a tove,bird.n.01,0.26042380928993225,0.33166515827178955,0.5402956008911133,0.2984244227409363,0.29671037197113037,3,-0.4449349641799927,-0.5648660659790039,-0.5694796442985535
32,axxl-property,is a tove,bird.n.01,0.3047998547554016,0.39163705706596375,0.5248672366142273,0.2995133101940155,0.27884021401405334,3,-0.40233537554740906,-0.457014799118042,-0.495367169380188
33,axxl-property,is a tove,bird.n.01,0.29062122106552124,0.3856586217880249,0.5280233025550842,0.3164331316947937,0.29505831003189087,3,-0.4092913568019867,-0.3916691541671753,-0.5026264786720276
34,axxl-property,is a tove,bird.n.01,0.31343427300453186,0.41543903946876526,0.5253512263298035,0.29347679018974304,0.2931884229183197,3,-0.3882330656051636,-0.44668903946876526,-0.5212798118591309
35,axxl-property,is a tove,bird.n.01,0.31216320395469666,0.3921613395214081,0.5324581265449524,0.2987406253814697,0.28712067008018494,5,-0.1550968885421753,-0.19319869577884674,-0.20024317502975464
36,axxl-property,is a tove,bird.n.01,0.29932141304016113,0.3601360023021698,0.5208262205123901,0.29637596011161804,0.2970460057258606,4,-0.3838757574558258,-0.4596146047115326,-0.4600948989391327
37,axxl-property,is a tove,bird.n.01,0.305682897567749,0.39812275767326355,0.4876773953437805,0.2844087779521942,0.2727685868740082,4,-0.3362317383289337,-0.3361783027648926,-0.3957550525665283
38,axxl-property,is a tove,bird.n.01,0.3186395764350891,0.4229472279548645,0.5118403434753418,0.27354803681373596,0.28315234184265137,4,-0.2885885536670685,-0.30917826294898987,-0.32390180230140686
39,axxl-property,is a tove,bird.n.01,0.332919180393219,0.448264479637146,0.5141667127609253,0.2689034044742584,0.2566744089126587,4,-0.2777877449989319,-0.2673081159591675,-0.3170279264450073
40,axxl-property,is a tove,bird.n.01,0.33067721128463745,0.4474799931049347,0.5220857858657837,0.2707555890083313,0.2845945954322815,4,-0.2933591306209564,-0.28263673186302185,-0.3326627016067505
41,axxl-property,is a tove,bird.n.01,0.26403045654296875,0.3474600315093994,0.49834680557250977,0.28644034266471863,0.25704753398895264,4,-0.40291959047317505,-0.3977208137512207,-0.5130907893180847
42,axxl-property,is a tove,bird.n.01,0.33523479104042053,0.4175416827201843,0.5080517530441284,0.2881818413734436,0.2507249712944031,4,-0.31584393978118896,-0.31320446729660034,-0.42069029808044434
43,axxl-property,is a tove,bird.n.01,0.29938796162605286,0.40649929642677307,0.5231722593307495,0.29769307374954224,0.2719844877719879,4,-0.3113020062446594,-0.33240222930908203,-0.3871288001537323
44,axxl-property,is a tove,bird.n.01,0.3002450466156006,0.39476579427719116,0.5093101263046265,0.27452772855758667,0.2635383605957031,4,-0.28595873713493347,-0.31703028082847595,-0.37064898014068604
45,axxl-property,is a tove,bird.n.01,0.28479182720184326,0.36782073974609375,0.522498607635498,0.2855609655380249,0.28202417492866516,5,-0.1937839686870575,-0.2314993292093277,-0.2360510528087616
46,axxl-property,is a tove,bird.n.01,0.24809689819812775,0.32255473732948303,0.5837796926498413,0.3359043002128601,0.3086491823196411,3,-0.5183609127998352,-0.49741798639297485,-0.6438137888908386
47,axxl-property,is a tove,bird.n.01,0.24459810554981232,0.29780009388923645,0.5580228567123413,0.32131311297416687,0.27982303500175476,3,-0.48481446504592896,-0.5391937494277954,-0.661882758140564
48,axxl-property,is a tove,bird.n.01,0.29316362738609314,0.36914584040641785,0.5559018850326538,0.31101566553115845,0.2536390721797943,4,-0.2980683743953705,-0.3790569007396698,-0.43151232600212097
