trial,model,property,category,n,similarity_within,similarity_similar,similarity_random,overlap_within,overlap_similar,overlap_random,stopping_epoch,logprob_within,logprob_similar,logprob_random
269,bl-property,is a wug,mollusk.n.01,4,0.48494184017181396,0.6066080331802368,0.5257382392883301,0.3430750072002411,0.31017571687698364,0.21342268586158752,4,-0.4754614233970642,-0.5215650796890259,-0.24615170061588287
270,bl-property,is a wug,mollusk.n.01,5,0.49342045187950134,0.617348849773407,0.47273507714271545,0.3756023943424225,0.33491331338882446,0.18760506808757782,6,-0.24009698629379272,-0.36480912566185,-0.14459408819675446
271,bl-property,is a wug,mollusk.n.01,1,0.40979623794555664,0.4562039375305176,0.34694305062294006,0.35749736428260803,0.2667877972126007,0.24944952130317688,4,-0.4745855927467346,-0.45843103528022766,-0.308341920375824
272,bl-property,is a wug,mollusk.n.01,2,0.4451580047607422,0.5345297455787659,0.37834593653678894,0.3882264792919159,0.2749645411968231,0.23036311566829681,4,-0.48297691345214844,-0.45884624123573303,-0.4164908826351166
273,bl-property,is a wug,mollusk.n.01,3,0.5085997581481934,0.5819970369338989,0.44974929094314575,0.3829864263534546,0.31145718693733215,0.18660655617713928,5,-0.33752503991127014,-0.3580997586250305,-0.2564826011657715
274,bl-property,is a wug,mollusk.n.01,4,0.5223284363746643,0.6111811399459839,0.4156982898712158,0.3618878722190857,0.3019581735134125,0.213782399892807,5,-0.31616318225860596,-0.3680644929409027,-0.3895082473754883
275,bl-property,is a wug,mollusk.n.01,5,0.5454283356666565,0.6166274547576904,0.4838755130767822,0.3908262252807617,0.27762266993522644,0.1722574234008789,5,-0.33154669404029846,-0.4314177930355072,-0.3556576073169708
276,bl-property,is a wug,mollusk.n.01,1,0.3963361382484436,0.46598759293556213,0.37347421050071716,0.359699547290802,0.36681845784187317,0.2554267644882202,2,-1.0568876266479492,-0.8591223955154419,-0.8937095403671265
277,bl-property,is a wug,mollusk.n.01,2,0.46519985795021057,0.53653883934021,0.37407386302948,0.3934030830860138,0.2549043297767639,0.1904994696378708,4,-0.43435707688331604,-0.49183574318885803,-0.40360066294670105
278,bl-property,is a wug,mollusk.n.01,3,0.48435601592063904,0.6089891791343689,0.4054127335548401,0.38192060589790344,0.2339596152305603,0.18163463473320007,3,-0.6615486145019531,-0.29263216257095337,-0.529660165309906
279,bl-property,is a wug,mollusk.n.01,4,0.5259131789207458,0.5999965667724609,0.4988596439361572,0.3930244743824005,0.2690789997577667,0.2340582311153412,6,-0.2147904932498932,-0.28335899114608765,-0.21536357700824738
280,bl-property,is a wug,mollusk.n.01,5,0.5462985038757324,0.6022449731826782,0.5352105498313904,0.37737658619880676,0.24919676780700684,0.22766907513141632,5,-0.24009869992733002,-0.3558838367462158,-0.31887146830558777
281,bl-property,is a wug,mollusk.n.01,1,0.3963361382484436,0.46598759293556213,0.35275766253471375,0.359699547290802,0.36681845784187317,0.21846498548984528,4,-0.556128203868866,-0.5148194432258606,-0.3637312352657318
282,bl-property,is a wug,mollusk.n.01,2,0.48063555359840393,0.5519976019859314,0.44648948311805725,0.40096524357795715,0.2594384253025055,0.17947494983673096,5,-0.35051432251930237,-0.443952351808548,-0.39118432998657227
283,bl-property,is a wug,mollusk.n.01,3,0.5136510729789734,0.6114476919174194,0.47471314668655396,0.3831769824028015,0.2296392172574997,0.18839909136295319,5,-0.3402455747127533,-0.29179319739341736,-0.38473811745643616
284,bl-property,is a wug,mollusk.n.01,4,0.5333251357078552,0.6070061326026917,0.43428367376327515,0.3948115110397339,0.21078400313854218,0.17752337455749512,6,-0.24484191834926605,-0.2648135721683502,-0.17085839807987213
285,bl-property,is a wug,mollusk.n.01,5,0.5426081418991089,0.6087698340415955,0.4520697593688965,0.38298648595809937,0.2443619668483734,0.27463850378990173,5,-0.2534967362880707,-0.35922685265541077,-0.4685159921646118
286,bl-property,is a wug,mollusk.n.01,1,0.40979623794555664,0.4562039375305176,0.31392890214920044,0.35749736428260803,0.2667877972126007,0.1976625621318817,4,-0.5678891539573669,-0.5061465501785278,-0.31430497765541077
287,bl-property,is a wug,mollusk.n.01,2,0.47489604353904724,0.4954054355621338,0.3878503739833832,0.336287260055542,0.26816296577453613,0.20751075446605682,6,-0.2888343036174774,-0.4268001616001129,-0.20559470355510712
288,bl-property,is a wug,mollusk.n.01,3,0.5257256031036377,0.5632035136222839,0.42861586809158325,0.3916604220867157,0.22041907906532288,0.19929002225399017,6,-0.20446434617042542,-0.2184978425502777,-0.2965990900993347
289,bl-property,is a wug,mollusk.n.01,4,0.5293936729431152,0.589539647102356,0.3941028118133545,0.393572062253952,0.29690420627593994,0.17438900470733643,6,-0.24606794118881226,-0.3514520525932312,-0.14606349170207977
290,bl-property,is a wug,mollusk.n.01,5,0.5024466514587402,0.6072694659233093,0.4325481951236725,0.37217622995376587,0.28630656003952026,0.20165780186653137,6,-0.25520920753479004,-0.36666449904441833,-0.44589391350746155
291,bl-property,is a wug,mollusk.n.01,1,0.3963361382484436,0.46598759293556213,0.36963626742362976,0.359699547290802,0.36681845784187317,0.24836745858192444,3,-0.7745300531387329,-0.6210423707962036,-0.4637291729450226
292,bl-property,is a wug,mollusk.n.01,2,0.43223658204078674,0.5226833820343018,0.42943477630615234,0.31915855407714844,0.351204514503479,0.2362084835767746,5,-0.293500155210495,-0.30447500944137573,-0.43810686469078064
293,bl-property,is a wug,mollusk.n.01,3,0.48233118653297424,0.5694655776023865,0.46476617455482483,0.35150161385536194,0.29746297001838684,0.19256195425987244,6,-0.28835636377334595,-0.31515705585479736,-0.1894609034061432
294,bl-property,is a wug,mollusk.n.01,4,0.5086135864257812,0.5763086080551147,0.4429733157157898,0.3633902370929718,0.28894877433776855,0.19487141072750092,5,-0.27434754371643066,-0.5108087658882141,-0.4700806140899658
295,bl-property,is a wug,mollusk.n.01,5,0.5437621474266052,0.6083123683929443,0.4830494821071625,0.36986228823661804,0.27936872839927673,0.18422873318195343,4,-0.34416308999061584,-0.4579831063747406,-0.46689310669898987
296,bl-property,is a wug,mollusk.n.01,1,0.37800198793411255,0.4225524961948395,0.2954352796077728,0.296215683221817,0.2569287121295929,0.16265378892421722,5,-0.5081895589828491,-0.6306187510490417,-0.26872798800468445
297,bl-property,is a wug,mollusk.n.01,2,0.45045435428619385,0.5170378088951111,0.38769862055778503,0.3714806139469147,0.2847599983215332,0.18860547244548798,5,-0.3502911627292633,-0.402301162481308,-0.5263098478317261
298,bl-property,is a wug,mollusk.n.01,3,0.46862220764160156,0.5582871437072754,0.38283291459083557,0.3857639729976654,0.3109571635723114,0.19397258758544922,4,-0.451545774936676,-0.5257355570793152,-0.17114046216011047
299,bl-property,is a wug,mollusk.n.01,4,0.5104355812072754,0.595565676689148,0.4133310317993164,0.3921544551849365,0.29890722036361694,0.18852119147777557,5,-0.3150026798248291,-0.4241187274456024,-0.286502480506897
300,bl-property,is a wug,mollusk.n.01,5,0.5158159136772156,0.615159809589386,0.3975498676300049,0.38354313373565674,0.279805988073349,0.17903681099414825,5,-0.2801724672317505,-0.42586207389831543,-0.1558983474969864
1,bl-property,is a tove,bird.n.01,1,0.30555805563926697,0.3578853905200958,0.3114168047904968,0.5740381479263306,0.26695072650909424,0.3023340106010437,2,-3.050945520401001,-2.410010576248169,-2.9262332916259766
2,bl-property,is a tove,bird.n.01,2,0.4139883518218994,0.49048957228660583,0.41494986414909363,0.5577679872512817,0.2891538739204407,0.27008530497550964,5,-0.5648652911186218,-0.37409377098083496,-0.6309775710105896
3,bl-property,is a tove,bird.n.01,3,0.43583738803863525,0.5037455558776855,0.4276321530342102,0.5512843728065491,0.28928667306900024,0.29498815536499023,5,-0.6401153206825256,-0.401496946811676,-0.6138989925384521
4,bl-property,is a tove,bird.n.01,4,0.4430658221244812,0.5102973580360413,0.4447370171546936,0.5336703062057495,0.27747204899787903,0.28398218750953674,7,-0.250763475894928,-0.22099104523658752,-0.27225878834724426
5,bl-property,is a tove,bird.n.01,5,0.45910876989364624,0.5207857489585876,0.44296398758888245,0.546065628528595,0.28209173679351807,0.2919793128967285,7,-0.2278928905725479,-0.2650364637374878,-0.29019659757614136
6,bl-property,is a tove,bird.n.01,1,0.2799878418445587,0.3329991400241852,0.27552783489227295,0.5648004412651062,0.2795083522796631,0.26629072427749634,4,-1.5902143716812134,-1.0518062114715576,-1.2044252157211304
7,bl-property,is a tove,bird.n.01,2,0.3594791889190674,0.40035533905029297,0.3427998125553131,0.5668379664421082,0.28567612171173096,0.29216256737709045,6,-0.4823008179664612,-0.4168853759765625,-0.48382848501205444
8,bl-property,is a tove,bird.n.01,3,0.4148324728012085,0.4853343367576599,0.4080352783203125,0.5548825263977051,0.2774868309497833,0.2711755335330963,5,-0.6145845651626587,-0.4830663204193115,-0.6989808082580566
9,bl-property,is a tove,bird.n.01,4,0.45048078894615173,0.5093631744384766,0.43143194913864136,0.5631741285324097,0.2856168746948242,0.303197979927063,7,-0.23844105005264282,-0.231088787317276,-0.2862027883529663
10,bl-property,is a tove,bird.n.01,5,0.4649612009525299,0.5424613356590271,0.44414886832237244,0.5618208646774292,0.28425532579421997,0.28385069966316223,8,-0.1533535271883011,-0.17990629374980927,-0.1988799124956131
11,bl-property,is a tove,bird.n.01,1,0.34524306654930115,0.422487735748291,0.34512221813201904,0.5183522701263428,0.2636737823486328,0.2578023672103882,7,-0.5211196541786194,-0.47160840034484863,-0.524152934551239
12,bl-property,is a tove,bird.n.01,2,0.40400734543800354,0.4584486782550812,0.3969131112098694,0.5016583800315857,0.26337626576423645,0.27074068784713745,8,-0.38457566499710083,-0.3827787935733795,-0.4584391117095947
13,bl-property,is a tove,bird.n.01,3,0.43605905771255493,0.48475050926208496,0.4361761808395386,0.5058244466781616,0.2675679326057434,0.2664874196052551,7,-0.25917893648147583,-0.28166574239730835,-0.2892206609249115
14,bl-property,is a tove,bird.n.01,4,0.4672060012817383,0.5342689156532288,0.45975345373153687,0.5197597742080688,0.2694448232650757,0.26618412137031555,8,-0.13949625194072723,-0.15280874073505402,-0.20350024104118347
15,bl-property,is a tove,bird.n.01,5,0.488656222820282,0.555454432964325,0.4960879683494568,0.5323963165283203,0.2747354209423065,0.2648935317993164,7,-0.2736140489578247,-0.26533985137939453,-0.26456761360168457
16,bl-property,is a tove,bird.n.01,1,0.30555805563926697,0.3578853905200958,0.31427091360092163,0.5740381479263306,0.26695072650909424,0.2752739191055298,4,-1.2618025541305542,-0.9907185435295105,-1.1685670614242554
17,bl-property,is a tove,bird.n.01,2,0.38519617915153503,0.4419076442718506,0.3873596489429474,0.5550273656845093,0.25930747389793396,0.290287584066391,5,-0.6186325550079346,-0.5781388878822327,-0.6783224940299988
18,bl-property,is a tove,bird.n.01,3,0.42783570289611816,0.4732186496257782,0.40867334604263306,0.5585129261016846,0.2669200301170349,0.29194965958595276,6,-0.36501872539520264,-0.4051263928413391,-0.5143776535987854
19,bl-property,is a tove,bird.n.01,4,0.47000133991241455,0.5341510772705078,0.45516663789749146,0.5339742302894592,0.27364233136177063,0.26843854784965515,6,-0.3484894633293152,-0.2974877953529358,-0.4625302851200104
20,bl-property,is a tove,bird.n.01,5,0.482573539018631,0.5599680542945862,0.47134363651275635,0.5340060591697693,0.27440953254699707,0.28850868344306946,6,-0.3936264216899872,-0.3422054052352905,-0.34654152393341064
21,bl-property,is a tove,bird.n.01,1,0.32415902614593506,0.36177709698677063,0.3120541572570801,0.4867745637893677,0.25556233525276184,0.2630116641521454,7,-0.7814798355102539,-0.746293842792511,-0.8894540071487427
22,bl-property,is a tove,bird.n.01,2,0.40796494483947754,0.4772874712944031,0.3945263624191284,0.5190897583961487,0.2716433107852936,0.2696244418621063,8,-0.5211741924285889,-0.45127445459365845,-0.5445045828819275
23,bl-property,is a tove,bird.n.01,3,0.43471240997314453,0.4952083230018616,0.43152284622192383,0.5226810574531555,0.27174112200737,0.2694658041000366,8,-0.2573128938674927,-0.28047478199005127,-0.29445117712020874
24,bl-property,is a tove,bird.n.01,4,0.4571267366409302,0.5133669972419739,0.4470658004283905,0.5287169218063354,0.270474910736084,0.2724151611328125,7,-0.3099445700645447,-0.33610817790031433,-0.4202319383621216
25,bl-property,is a tove,bird.n.01,5,0.4757157862186432,0.5302314162254333,0.45053544640541077,0.5260257124900818,0.2745509743690491,0.26902297139167786,7,-0.2681347727775574,-0.28927943110466003,-0.3429872393608093
26,bl-property,is a tove,bird.n.01,1,0.2954026162624359,0.34961017966270447,0.31169670820236206,0.4871585965156555,0.2619783282279968,0.27393874526023865,9,-0.6026646494865417,-0.47802746295928955,-0.42600756883621216
27,bl-property,is a tove,bird.n.01,2,0.36386799812316895,0.41712817549705505,0.3682959973812103,0.493576318025589,0.26887840032577515,0.2672724425792694,6,-0.48410001397132874,-0.43424955010414124,-0.3710157871246338
28,bl-property,is a tove,bird.n.01,3,0.4208906888961792,0.4831719994544983,0.4179990887641907,0.5139827728271484,0.2510373294353485,0.262478768825531,9,-0.2088640332221985,-0.3028152883052826,-0.23141902685165405
29,bl-property,is a tove,bird.n.01,4,0.4598647952079773,0.5300146341323853,0.4606345295906067,0.5151823163032532,0.2631263732910156,0.280718058347702,10,-0.15962733328342438,-0.22929994761943817,-0.21120107173919678
30,bl-property,is a tove,bird.n.01,5,0.47625577449798584,0.5432390570640564,0.4780908524990082,0.5093079805374146,0.258235365152359,0.28773194551467896,10,-0.13136307895183563,-0.20048858225345612,-0.19574277102947235
31,bl-property,is a tove,bird.n.01,1,0.3033160865306854,0.3510451018810272,0.30247315764427185,0.5402956008911133,0.2950441539287567,0.29671037197113037,4,-1.008083701133728,-0.9174342751502991,-1.1203227043151855
32,bl-property,is a tove,bird.n.01,2,0.3769242763519287,0.4267464876174927,0.3786039650440216,0.5248672366142273,0.2872304916381836,0.27884021401405334,6,-0.598479688167572,-0.5584909319877625,-0.6194462180137634
33,bl-property,is a tove,bird.n.01,3,0.4113079309463501,0.4577708840370178,0.4026348292827606,0.5280233025550842,0.2975877523422241,0.29505831003189087,6,-0.4163866341114044,-0.4176461100578308,-0.4056524336338043
34,bl-property,is a tove,bird.n.01,4,0.44267624616622925,0.4973328709602356,0.4558151960372925,0.5253512263298035,0.28730282187461853,0.2931884229183197,6,-0.4706127643585205,-0.3860662579536438,-0.46102428436279297
35,bl-property,is a tove,bird.n.01,5,0.46980834007263184,0.5343595147132874,0.4868168234825134,0.5324581265449524,0.2924412786960602,0.28712067008018494,8,-0.15427042543888092,-0.20248202979564667,-0.20595575869083405
36,bl-property,is a tove,bird.n.01,1,0.339275598526001,0.37519213557243347,0.3416997492313385,0.5208261013031006,0.28470832109451294,0.2970460057258606,7,-0.5141971707344055,-0.6355926394462585,-0.6016337275505066
37,bl-property,is a tove,bird.n.01,2,0.39174652099609375,0.4442501664161682,0.38733524084091187,0.4876774549484253,0.2573421001434326,0.2727685868740082,6,-0.4124249815940857,-0.4781849682331085,-0.406314492225647
38,bl-property,is a tove,bird.n.01,3,0.44725501537323,0.5064882040023804,0.45611366629600525,0.5118403434753418,0.2625349760055542,0.28315234184265137,9,-0.17178158462047577,-0.23840956389904022,-0.17358653247356415
39,bl-property,is a tove,bird.n.01,4,0.4798991084098816,0.554892897605896,0.48167455196380615,0.5141665935516357,0.27508097887039185,0.2566744089126587,8,-0.20406287908554077,-0.17574255168437958,-0.26979973912239075
40,bl-property,is a tove,bird.n.01,5,0.4955788254737854,0.5845502614974976,0.5099146962165833,0.5220857858657837,0.27351653575897217,0.2845945954322815,7,-0.2729814648628235,-0.26706358790397644,-0.3302871286869049
41,bl-property,is a tove,bird.n.01,1,0.30550655722618103,0.3337009847164154,0.2825653553009033,0.49834686517715454,0.255144327878952,0.25704753398895264,8,-0.5610407590866089,-0.585445761680603,-0.702002763748169
42,bl-property,is a tove,bird.n.01,2,0.3947918713092804,0.42371201515197754,0.38004693388938904,0.5080517530441284,0.2624002993106842,0.2507249712944031,9,-0.21026074886322021,-0.27845385670661926,-0.2927859127521515
43,bl-property,is a tove,bird.n.01,3,0.45393964648246765,0.5066094994544983,0.4363430440425873,0.52317214012146,0.2745155096054077,0.2719844877719879,10,-0.333354651927948,-0.3383491039276123,-0.31563037633895874
44,bl-property,is a tove,bird.n.01,4,0.48422765731811523,0.5584850311279297,0.4893915355205536,0.5093100666999817,0.27098068594932556,0.2635383605957031,8,-0.3138768672943115,-0.3203033208847046,-0.3873598277568817
45,bl-property,is a tove,bird.n.01,5,0.49204355478286743,0.5833812952041626,0.5029665231704712,0.522498607635498,0.27707022428512573,0.28202417492866516,9,-0.20032362639904022,-0.2012723982334137,-0.23732618987560272
46,bl-property,is a tove,bird.n.01,1,0.37097033858299255,0.41815483570098877,0.3587939441204071,0.5837796926498413,0.3171326518058777,0.3086491823196411,4,-1.5353827476501465,-1.3938570022583008,-1.5125458240509033
47,bl-property,is a tove,bird.n.01,2,0.40243831276893616,0.4593488276004791,0.3930251896381378,0.5580229163169861,0.283414363861084,0.27982303500175476,7,-0.2862740159034729,-0.36593344807624817,-0.35450464487075806
48,bl-property,is a tove,bird.n.01,3,0.44503262639045715,0.5119187831878662,0.439791202545166,0.555901825428009,0.28618577122688293,0.2536390721797943,7,-0.3467860817909241,-0.3829549551010132,-0.4262307286262512
49,bl-property,is a tove,bird.n.01,4,0.46336400508880615,0.5217114686965942,0.44906336069107056,0.5575737357139587,0.28304439783096313,0.2715277671813965,7,-0.298460990190506,-0.3312084972858429,-0.37420517206192017
50,bl-property,is a tove,bird.n.01,5,0.48262128233909607,0.5559419393539429,0.4593380391597748,0.5507628321647644,0.28614306449890137,0.30217355489730835,6,-0.37338921427726746,-0.28826457262039185,-0.4545033276081085
51,bl-property,is a tove,mammal.n.01,1,0.2790472209453583,0.27067670226097107,0.24667201936244965,0.4705800712108612,0.29113510251045227,0.2711254358291626,7,-0.3012474775314331,-0.6105396747589111,-0.7454242706298828
52,bl-property,is a tove,mammal.n.01,2,0.33600881695747375,0.3255040943622589,0.29868975281715393,0.42570292949676514,0.27350568771362305,0.24647802114486694,8,-0.25161027908325195,-0.493441104888916,-0.631165087223053
53,bl-property,is a tove,mammal.n.01,3,0.4006279408931732,0.39788326621055603,0.35596132278442383,0.42982637882232666,0.2762361168861389,0.2622145116329193,6,-0.3432471752166748,-0.644544780254364,-0.7031105160713196
54,bl-property,is a tove,mammal.n.01,4,0.42824047803878784,0.4355631470680237,0.3858022093772888,0.42671334743499756,0.2768481373786926,0.25303971767425537,8,-0.1862550526857376,-0.39093244075775146,-0.44469204545021057
55,bl-property,is a tove,mammal.n.01,5,0.46505045890808105,0.4868144094944,0.43863242864608765,0.40829795598983765,0.27605071663856506,0.2591107487678528,6,-0.2932577133178711,-0.5009443163871765,-0.5243629217147827
56,bl-property,is a tove,mammal.n.01,1,0.33433210849761963,0.3613511025905609,0.3287167251110077,0.47081997990608215,0.2756633460521698,0.2831036150455475,8,-0.2828066945075989,-0.5973817110061646,-0.5678662061691284
57,bl-property,is a tove,mammal.n.01,2,0.4169381558895111,0.46814656257629395,0.4271753132343292,0.3974466621875763,0.2616886794567108,0.24819891154766083,6,-0.2849021553993225,-0.5012158155441284,-0.6040995121002197
58,bl-property,is a tove,mammal.n.01,3,0.4430333375930786,0.5122737288475037,0.46163639426231384,0.41051357984542847,0.2537730932235718,0.2647281587123871,6,-0.5472705364227295,-0.7338034510612488,-0.8911463618278503
59,bl-property,is a tove,mammal.n.01,4,0.45650291442871094,0.511420488357544,0.4615827798843384,0.42201927304267883,0.25902217626571655,0.2578132152557373,7,-0.20680786669254303,-0.4147730767726898,-0.43787091970443726
60,bl-property,is a tove,mammal.n.01,5,0.4761582612991333,0.545686662197113,0.48985016345977783,0.4355446398258209,0.2605798542499542,0.26112881302833557,8,-0.16716359555721283,-0.3159487545490265,-0.3396458327770233
61,bl-property,is a tove,mammal.n.01,1,0.3301941752433777,0.34258201718330383,0.315014123916626,0.40967845916748047,0.2532918453216553,0.255249559879303,6,-0.33907777070999146,-0.7252954840660095,-0.6718681454658508
62,bl-property,is a tove,mammal.n.01,2,0.3658459186553955,0.38679274916648865,0.35466399788856506,0.4276508688926697,0.2594914734363556,0.25173938274383545,7,-0.17969873547554016,-0.42734867334365845,-0.4281226694583893
63,bl-property,is a tove,mammal.n.01,3,0.42764219641685486,0.46480605006217957,0.4267028868198395,0.42768803238868713,0.27017220854759216,0.2692188322544098,6,-0.30951282382011414,-0.6214370727539062,-0.5922120213508606
64,bl-property,is a tove,mammal.n.01,4,0.448792040348053,0.48285236954689026,0.4415484070777893,0.43117207288742065,0.2723489999771118,0.2599145174026489,6,-0.21025148034095764,-0.46987733244895935,-0.4525694251060486
65,bl-property,is a tove,mammal.n.01,5,0.47624289989471436,0.5197200775146484,0.47500017285346985,0.4118628203868866,0.27099162340164185,0.25703224539756775,7,-0.20191051065921783,-0.40657517313957214,-0.4504134953022003
66,bl-property,is a tove,mammal.n.01,1,0.33861732482910156,0.35893234610557556,0.33064761757850647,0.42809563875198364,0.2607690989971161,0.2610219120979309,11,-0.19862842559814453,-0.46106457710266113,-0.4634146988391876
67,bl-property,is a tove,mammal.n.01,2,0.43599051237106323,0.48509088158607483,0.4400758445262909,0.452800452709198,0.29026666283607483,0.28413984179496765,10,-0.10940870642662048,-0.232106015086174,-0.2394668161869049
68,bl-property,is a tove,mammal.n.01,3,0.45113441348075867,0.5010623335838318,0.4566251337528229,0.4377628564834595,0.2806203067302704,0.2950831949710846,10,-0.10173007100820541,-0.25540900230407715,-0.25172531604766846
69,bl-property,is a tove,mammal.n.01,4,0.4670372009277344,0.5092016458511353,0.4539431631565094,0.4307313561439514,0.2757907211780548,0.28523942828178406,9,-0.08898817002773285,-0.22901847958564758,-0.23205460608005524
70,bl-property,is a tove,mammal.n.01,5,0.47598797082901,0.505145251750946,0.4560357928276062,0.42286258935928345,0.26690810918807983,0.26567691564559937,8,-0.11734738200902939,-0.3117467761039734,-0.2936282455921173
71,bl-property,is a tove,mammal.n.01,1,0.3237378001213074,0.4012317657470703,0.3599095642566681,0.4311625361442566,0.26284781098365784,0.2811200022697449,4,-1.0194259881973267,-1.033818244934082,-1.2869476079940796
72,bl-property,is a tove,mammal.n.01,2,0.394430011510849,0.43889886140823364,0.39965781569480896,0.457568883895874,0.28079983592033386,0.28776654601097107,6,-0.5021411180496216,-0.6520378589630127,-0.5771926641464233
73,bl-property,is a tove,mammal.n.01,3,0.4341687858104706,0.46231964230537415,0.41574347019195557,0.46017858386039734,0.2729867696762085,0.26503118872642517,8,-0.33476558327674866,-0.5306553840637207,-0.5764654278755188
74,bl-property,is a tove,mammal.n.01,4,0.4582252502441406,0.4792824685573578,0.4432634115219116,0.447623074054718,0.2704884707927704,0.26201531291007996,6,-0.22946617007255554,-0.4482186436653137,-0.5035284161567688
75,bl-property,is a tove,mammal.n.01,5,0.48364266753196716,0.5181888341903687,0.4680215120315552,0.4557766020298004,0.2749524712562561,0.28547203540802,6,-0.32918328046798706,-0.5768755078315735,-0.5993770360946655
76,bl-property,is a tove,mammal.n.01,1,0.28089389204978943,0.2859676480293274,0.2533913850784302,0.42297402024269104,0.2583364248275757,0.2470739185810089,6,-0.3444992005825043,-0.6397769451141357,-0.7002324461936951
77,bl-property,is a tove,mammal.n.01,2,0.3911941945552826,0.3977891504764557,0.3549368977546692,0.4387383460998535,0.27276843786239624,0.2600381672382355,5,-0.3702293336391449,-0.697948694229126,-0.6963241100311279
78,bl-property,is a tove,mammal.n.01,3,0.4533638060092926,0.48049652576446533,0.4447546899318695,0.43530163168907166,0.2722947299480438,0.2589530944824219,5,-0.33924829959869385,-0.6888801455497742,-0.6635191440582275
79,bl-property,is a tove,mammal.n.01,4,0.47915300726890564,0.5270522236824036,0.4716774523258209,0.43953558802604675,0.2735673785209656,0.27234387397766113,6,-0.23746126890182495,-0.47810104489326477,-0.5506086349487305
80,bl-property,is a tove,mammal.n.01,5,0.49584516882896423,0.5327531099319458,0.4916532337665558,0.42942506074905396,0.2657015025615692,0.2519390881061554,6,-0.2298170030117035,-0.43098658323287964,-0.4923219382762909
81,bl-property,is a tove,mammal.n.01,1,0.3847446143627167,0.4684261679649353,0.4078117609024048,0.477638840675354,0.30889633297920227,0.3237340450286865,5,-0.9989292621612549,-0.9893211126327515,-1.0487604141235352
82,bl-property,is a tove,mammal.n.01,2,0.41519850492477417,0.4744633734226227,0.41561728715896606,0.46156206727027893,0.2991246283054352,0.2974884510040283,5,-0.5996579527854919,-0.7666904926300049,-0.8907901048660278
83,bl-property,is a tove,mammal.n.01,3,0.446024090051651,0.4894399642944336,0.4347646236419678,0.46472930908203125,0.293837308883667,0.3060629367828369,6,-0.2735532820224762,-0.4868200719356537,-0.549999475479126
84,bl-property,is a tove,mammal.n.01,4,0.4704706370830536,0.502949059009552,0.4618053138256073,0.4653007686138153,0.2856053411960602,0.28811725974082947,6,-0.27349209785461426,-0.4960804283618927,-0.5978008508682251
85,bl-property,is a tove,mammal.n.01,5,0.47455695271492004,0.49617138504981995,0.446563720703125,0.45221638679504395,0.2775956392288208,0.25904256105422974,8,-0.15398472547531128,-0.3143024742603302,-0.33899611234664917
86,bl-property,is a tove,mammal.n.01,1,0.36760836839675903,0.442405104637146,0.3917864263057709,0.48153313994407654,0.2757419943809509,0.2668296694755554,6,-0.7902246117591858,-0.8757902383804321,-0.9002074599266052
87,bl-property,is a tove,mammal.n.01,2,0.4050459563732147,0.4567558169364929,0.4163168668746948,0.46721455454826355,0.27626168727874756,0.27401313185691833,11,-0.22909432649612427,-0.42040759325027466,-0.4299871623516083
88,bl-property,is a tove,mammal.n.01,3,0.44524168968200684,0.4770822525024414,0.43563660979270935,0.460736483335495,0.27898386120796204,0.26881855726242065,7,-0.21051926910877228,-0.4091469347476959,-0.44726356863975525
89,bl-property,is a tove,mammal.n.01,4,0.46638739109039307,0.4933893382549286,0.4539332389831543,0.4669514000415802,0.2925252914428711,0.2763665020465851,8,-0.13506373763084412,-0.31004753708839417,-0.3073253929615021
90,bl-property,is a tove,mammal.n.01,5,0.47684934735298157,0.49964070320129395,0.4551257789134979,0.46306079626083374,0.2897172272205353,0.26760363578796387,7,-0.19679826498031616,-0.3933429718017578,-0.4570700526237488
91,bl-property,is a tove,mammal.n.01,1,0.3466794490814209,0.4061543345451355,0.362091988325119,0.4541548192501068,0.2727835476398468,0.29404985904693604,6,-0.574979841709137,-0.7011756896972656,-0.9235727190971375
92,bl-property,is a tove,mammal.n.01,2,0.41541948914527893,0.44118788838386536,0.4039396643638611,0.4541623294353485,0.27696630358695984,0.2675939202308655,8,-0.24033506214618683,-0.4013245701789856,-0.4743971526622772
93,bl-property,is a tove,mammal.n.01,3,0.45643386244773865,0.5003175139427185,0.4575135409832001,0.43142518401145935,0.27455317974090576,0.27475640177726746,8,-0.22876548767089844,-0.4349396228790283,-0.4819810688495636
94,bl-property,is a tove,mammal.n.01,4,0.4757714867591858,0.5330879092216492,0.47370442748069763,0.44673895835876465,0.2817714512348175,0.2705423831939697,8,-0.18324796855449677,-0.36384427547454834,-0.401679128408432
95,bl-property,is a tove,mammal.n.01,5,0.4895206093788147,0.5356317758560181,0.47651979327201843,0.4520242512226105,0.2821189761161804,0.29357588291168213,7,-0.26524966955184937,-0.4936840236186981,-0.5438470244407654
96,bl-property,is a tove,mammal.n.01,1,0.2680997848510742,0.2647082209587097,0.23149041831493378,0.4812409281730652,0.32216042280197144,0.28468313813209534,9,-0.2977498173713684,-0.5173518657684326,-0.4931678771972656
97,bl-property,is a tove,mammal.n.01,2,0.37851807475090027,0.38230985403060913,0.3427860736846924,0.4658220112323761,0.2998654842376709,0.28294122219085693,8,-0.20993252098560333,-0.46476995944976807,-0.48910611867904663
