trial,model,property,category,n,similarity_within,similarity_similar,similarity_random,overlap_within,overlap_similar,overlap_random,stopping_epoch,logprob_within,logprob_similar,logprob_random
234,rl-property,is mimsy,insect.n.01,4,0.7121117115020752,0.7619162201881409,0.6847085952758789,0.374530166387558,0.2247542291879654,0.19933749735355377,6,-0.20090511441230774,-0.18202853202819824,-0.1397668719291687
235,rl-property,is mimsy,insect.n.01,5,0.7188588976860046,0.7751576900482178,0.7170955538749695,0.37189382314682007,0.2098563015460968,0.21711166203022003,6,-0.16960139572620392,-0.13550503551959991,-0.14935384690761566
236,rl-property,is mimsy,insect.n.01,1,0.6006376147270203,0.6689475774765015,0.5904784798622131,0.3601386845111847,0.2189381718635559,0.23276746273040771,2,-0.9286353588104248,-0.4571002125740051,-1.0738667249679565
237,rl-property,is mimsy,insect.n.01,2,0.6804302930831909,0.7126453518867493,0.6385876536369324,0.37085315585136414,0.22034181654453278,0.2044920176267624,3,-0.5320062041282654,-0.46733856201171875,-0.37272530794143677
238,rl-property,is mimsy,insect.n.01,3,0.6890943646430969,0.7321954965591431,0.663479208946228,0.36426424980163574,0.2209928184747696,0.19699786603450775,4,-0.31737837195396423,-0.2867905795574188,-0.23436644673347473
239,rl-property,is mimsy,insect.n.01,4,0.7128026485443115,0.7586694955825806,0.7028449177742004,0.3681299388408661,0.22297897934913635,0.2115209698677063,5,-0.22249343991279602,-0.18582986295223236,-0.16933812201023102
240,rl-property,is mimsy,insect.n.01,5,0.7192230224609375,0.767853319644928,0.6943197846412659,0.36896783113479614,0.2327321469783783,0.21379634737968445,5,-0.22717386484146118,-0.19804270565509796,-0.1980614811182022
241,rl-property,is mimsy,insect.n.01,1,0.5860799551010132,0.6456372141838074,0.5904271006584167,0.4208889603614807,0.21498605608940125,0.23324358463287354,5,-0.4722130000591278,-0.34736207127571106,-0.3812457323074341
242,rl-property,is mimsy,insect.n.01,2,0.614171028137207,0.6915782690048218,0.6145214438438416,0.38535556197166443,0.21772675216197968,0.22744891047477722,6,-0.28918543457984924,-0.16068357229232788,-0.2896268963813782
243,rl-property,is mimsy,insect.n.01,3,0.682194709777832,0.724481999874115,0.6546729207038879,0.3685547411441803,0.21105968952178955,0.20975473523139954,6,-0.2387118637561798,-0.17335449159145355,-0.16640464961528778
244,rl-property,is mimsy,insect.n.01,4,0.7129496932029724,0.7582899332046509,0.6936553716659546,0.3717641830444336,0.20934759080410004,0.1998646855354309,5,-0.2702701687812805,-0.21557730436325073,-0.22361257672309875
245,rl-property,is mimsy,insect.n.01,5,0.7279649376869202,0.7827871441841125,0.6991198658943176,0.3693102300167084,0.2057710736989975,0.20633338391780853,6,-0.20911185443401337,-0.14206726849079132,-0.1231534481048584
246,rl-property,is mimsy,insect.n.01,1,0.5995256900787354,0.6386855244636536,0.5539091229438782,0.31340694427490234,0.21002045273780823,0.19454610347747803,2,-0.8780215978622437,-0.6991879940032959,-0.6688714623451233
247,rl-property,is mimsy,insect.n.01,2,0.6753575205802917,0.7035560011863708,0.6346301436424255,0.34537559747695923,0.2138826698064804,0.20060282945632935,3,-0.5030357241630554,-0.28763970732688904,-0.3441738486289978
248,rl-property,is mimsy,insect.n.01,3,0.6960378289222717,0.7380891442298889,0.6774128675460815,0.3576689064502716,0.2089529037475586,0.20585055649280548,5,-0.2646542489528656,-0.18547870218753815,-0.1768762320280075
249,rl-property,is mimsy,insect.n.01,4,0.7026236057281494,0.748647153377533,0.6872918009757996,0.35844916105270386,0.2055124193429947,0.2120329588651657,5,-0.22272084653377533,-0.16004961729049683,-0.12763966619968414
250,rl-property,is mimsy,insect.n.01,5,0.7042087912559509,0.7470312118530273,0.6567789912223816,0.35674208402633667,0.20866046845912933,0.21748235821723938,5,-0.23735930025577545,-0.18684160709381104,-0.17383866012096405
251,rl-property,is mimsy,mollusk.n.01,1,0.5726940035820007,0.6494933366775513,0.5516878962516785,0.4155460000038147,0.2342081367969513,0.17135074734687805,3,-0.7670012712478638,-0.33784276247024536,-0.550991415977478
252,rl-property,is mimsy,mollusk.n.01,2,0.6412263512611389,0.7506987452507019,0.6167569160461426,0.38557755947113037,0.19552993774414062,0.17189373075962067,3,-0.6448314785957336,-0.32847508788108826,-0.4767371118068695
253,rl-property,is mimsy,mollusk.n.01,3,0.6964277029037476,0.7718558311462402,0.6542583703994751,0.38567325472831726,0.20756949484348297,0.21165041625499725,3,-0.6160317659378052,-0.31043076515197754,-0.5530709028244019
254,rl-property,is mimsy,mollusk.n.01,4,0.7138317823410034,0.7864161729812622,0.6722699999809265,0.3980708420276642,0.19939157366752625,0.22925908863544464,4,-0.4307292103767395,-0.17239899933338165,-0.23192615807056427
255,rl-property,is mimsy,mollusk.n.01,5,0.7319115996360779,0.7944552302360535,0.7191658020019531,0.3912157118320465,0.22705061733722687,0.22943207621574402,4,-0.3955111503601074,-0.16417767107486725,-0.27551576495170593
256,rl-property,is mimsy,mollusk.n.01,1,0.5622892379760742,0.625182569026947,0.5622403025627136,0.3574973940849304,0.18291513621807098,0.18732473254203796,5,-0.43156570196151733,-0.20750191807746887,-0.3100564777851105
257,rl-property,is mimsy,mollusk.n.01,2,0.6488280892372131,0.7366507053375244,0.6333500146865845,0.4012223780155182,0.18099884688854218,0.2047918289899826,3,-0.5821874737739563,-0.22438757121562958,-0.43410491943359375
258,rl-property,is mimsy,mollusk.n.01,3,0.6823269724845886,0.7719073295593262,0.6696454882621765,0.37901267409324646,0.21632760763168335,0.22462297976016998,4,-0.5088878870010376,-0.24253471195697784,-0.2905641794204712
259,rl-property,is mimsy,mollusk.n.01,4,0.710791826248169,0.7900488376617432,0.6592035293579102,0.39357203245162964,0.2186278998851776,0.203010693192482,4,-0.3667161464691162,-0.17322799563407898,-0.21418091654777527
260,rl-property,is mimsy,mollusk.n.01,5,0.7147244811058044,0.794863224029541,0.7232224345207214,0.37217628955841064,0.22716361284255981,0.21890024840831757,4,-0.4020672142505646,-0.21617229282855988,-0.16166645288467407
261,rl-property,is mimsy,mollusk.n.01,1,0.5937290191650391,0.667675793170929,0.5777266621589661,0.359699547290802,0.18458899855613708,0.22910070419311523,5,-0.4980892837047577,-0.27388933300971985,-0.27381786704063416
262,rl-property,is mimsy,mollusk.n.01,2,0.6590707898139954,0.7304742932319641,0.682509183883667,0.3934030532836914,0.21944831311702728,0.21678781509399414,2,-0.8680484890937805,-0.513209879398346,-0.6616232991218567
263,rl-property,is mimsy,mollusk.n.01,3,0.6739720106124878,0.7714565396308899,0.6884121894836426,0.38192054629325867,0.1823432892560959,0.21905745565891266,4,-0.459941565990448,-0.15939316153526306,-0.2613523006439209
264,rl-property,is mimsy,mollusk.n.01,4,0.6923080086708069,0.7856720089912415,0.6929218173027039,0.3435901403427124,0.18675385415554047,0.1805487424135208,4,-0.46315866708755493,-0.15987969934940338,-0.13935929536819458
265,rl-property,is mimsy,mollusk.n.01,5,0.7167593836784363,0.7942476272583008,0.7137687802314758,0.32591715455055237,0.18182724714279175,0.2057560235261917,5,-0.4225236475467682,-0.1701086163520813,-0.18915461003780365
266,rl-property,is mimsy,mollusk.n.01,1,0.6222070455551147,0.7166756987571716,0.5957114100456238,0.45189303159713745,0.20214949548244476,0.213654562830925,2,-1.0628540515899658,-0.5103099346160889,-1.1644903421401978
267,rl-property,is mimsy,mollusk.n.01,2,0.6488280892372131,0.7366507053375244,0.6390075087547302,0.4012223780155182,0.18099886178970337,0.20659470558166504,3,-0.5695393085479736,-0.2145983725786209,-0.5273957848548889
268,rl-property,is mimsy,mollusk.n.01,3,0.6761162281036377,0.7658826112747192,0.639887273311615,0.3515016436576843,0.18334349989891052,0.22321268916130066,5,-0.4120997488498688,-0.1823016107082367,-0.23316264152526855
269,rl-property,is mimsy,mollusk.n.01,4,0.7064383029937744,0.7872861623764038,0.7554493546485901,0.3430749773979187,0.22716295719146729,0.21342268586158752,4,-0.4641996920108795,-0.2016637772321701,-0.18928885459899902
270,rl-property,is mimsy,mollusk.n.01,5,0.7113828659057617,0.7952645421028137,0.6839096546173096,0.3756023645401001,0.2295234650373459,0.18760506808757782,5,-0.34644851088523865,-0.20649830996990204,-0.2046927660703659
271,rl-property,is mimsy,mollusk.n.01,1,0.5622892379760742,0.625182569026947,0.5402959585189819,0.3574973940849304,0.18291513621807098,0.24944952130317688,5,-0.427046000957489,-0.1964353322982788,-0.2906182110309601
272,rl-property,is mimsy,mollusk.n.01,2,0.6407564282417297,0.7181990742683411,0.6485294103622437,0.3882264196872711,0.1946031004190445,0.23036311566829681,4,-0.4534996449947357,-0.21485358476638794,-0.4020797908306122
273,rl-property,is mimsy,mollusk.n.01,3,0.6954237222671509,0.7642719149589539,0.6664528250694275,0.38298648595809937,0.21471469104290009,0.18660655617713928,4,-0.4696218967437744,-0.2337419092655182,-0.26877909898757935
274,rl-property,is mimsy,mollusk.n.01,4,0.7121744155883789,0.7770397067070007,0.6590200066566467,0.3618879020214081,0.23224769532680511,0.213782399892807,4,-0.4093969762325287,-0.22946402430534363,-0.38393518328666687
275,rl-property,is mimsy,mollusk.n.01,5,0.7367847561836243,0.7896972298622131,0.7481692433357239,0.3908262252807617,0.2398551106452942,0.1722574234008789,4,-0.36110439896583557,-0.3087591528892517,-0.37272343039512634
276,rl-property,is mimsy,mollusk.n.01,1,0.5937290191650391,0.667675793170929,0.544730544090271,0.359699547290802,0.18458899855613708,0.2554267644882202,3,-0.6895774602890015,-0.4204689562320709,-0.6082067489624023
277,rl-property,is mimsy,mollusk.n.01,2,0.6590707898139954,0.7304742932319641,0.6443209648132324,0.3934030532836914,0.21944831311702728,0.1904994696378708,4,-0.49509286880493164,-0.2854868471622467,-0.4514169991016388
278,rl-property,is mimsy,mollusk.n.01,3,0.6739720106124878,0.7714565396308899,0.6360101699829102,0.38192054629325867,0.1823432892560959,0.18163463473320007,4,-0.4494812488555908,-0.14694057404994965,-0.24754337966442108
279,rl-property,is mimsy,mollusk.n.01,4,0.6759648323059082,0.7818900346755981,0.685890793800354,0.3930244743824005,0.18705596029758453,0.2340582311153412,5,-0.3420593738555908,-0.10752198100090027,-0.23573394119739532
280,rl-property,is mimsy,mollusk.n.01,5,0.6632524132728577,0.7894587516784668,0.7053418159484863,0.37737658619880676,0.18836040794849396,0.22766907513141632,4,-0.44633814692497253,-0.1765231043100357,-0.32010722160339355
281,rl-property,is mimsy,mollusk.n.01,1,0.5937290191650391,0.667675793170929,0.5701847076416016,0.359699547290802,0.18458899855613708,0.21846498548984528,4,-0.4895087778568268,-0.22997625172138214,-0.29332780838012695
282,rl-property,is mimsy,mollusk.n.01,2,0.6635639071464539,0.7541709542274475,0.6679660677909851,0.40096524357795715,0.18079008162021637,0.17947494983673096,4,-0.4334031045436859,-0.19524092972278595,-0.358463853597641
283,rl-property,is mimsy,mollusk.n.01,3,0.6996158361434937,0.7693656086921692,0.6635002493858337,0.3831769526004791,0.20153650641441345,0.18839909136295319,5,-0.36076873540878296,-0.1503625214099884,-0.3390388488769531
284,rl-property,is mimsy,mollusk.n.01,4,0.6985464096069336,0.7771482467651367,0.7015656232833862,0.3948114812374115,0.20938701927661896,0.17752337455749512,5,-0.3604731857776642,-0.16304579377174377,-0.17106589674949646
285,rl-property,is mimsy,mollusk.n.01,5,0.6875560879707336,0.7850283980369568,0.7109101414680481,0.382986456155777,0.18425926566123962,0.27463850378990173,5,-0.29643714427948,-0.10792287439107895,-0.3764830529689789
286,rl-property,is mimsy,mollusk.n.01,1,0.5622892379760742,0.625182569026947,0.5506830811500549,0.3574973940849304,0.18291513621807098,0.1976625621318817,5,-0.468074232339859,-0.24222949147224426,-0.21869339048862457
287,rl-property,is mimsy,mollusk.n.01,2,0.6641375422477722,0.7128885388374329,0.6375002264976501,0.336287260055542,0.20347826182842255,0.20751075446605682,4,-0.4933575689792633,-0.25752416253089905,-0.30591097474098206
288,rl-property,is mimsy,mollusk.n.01,3,0.6837154626846313,0.762208104133606,0.6498500108718872,0.3916604220867157,0.18474850058555603,0.19929002225399017,4,-0.4472135603427887,-0.15081869065761566,-0.44516831636428833
289,rl-property,is mimsy,mollusk.n.01,4,0.710791826248169,0.7900488376617432,0.6984168291091919,0.393572062253952,0.2186279296875,0.17438900470733643,5,-0.38199877738952637,-0.18824191391468048,-0.1592397540807724
290,rl-property,is mimsy,mollusk.n.01,5,0.7147244811058044,0.7948631644248962,0.7016210556030273,0.37217625975608826,0.22716361284255981,0.20165780186653137,5,-0.35113826394081116,-0.18029142916202545,-0.2810019850730896
291,rl-property,is mimsy,mollusk.n.01,1,0.5937290191650391,0.667675793170929,0.5746358036994934,0.359699547290802,0.18458899855613708,0.24836745858192444,3,-0.659332275390625,-0.3964458107948303,-0.4639967381954193
292,rl-property,is mimsy,mollusk.n.01,2,0.6493787169456482,0.7205794453620911,0.636375367641449,0.31915855407714844,0.21213732659816742,0.2362084835767746,5,-0.40372705459594727,-0.23500405251979828,-0.40973320603370667
293,rl-property,is mimsy,mollusk.n.01,3,0.6761162281036377,0.7658826112747192,0.6805521249771118,0.35150158405303955,0.18334349989891052,0.19256195425987244,4,-0.447784960269928,-0.19322288036346436,-0.215006023645401
294,rl-property,is mimsy,mollusk.n.01,4,0.6838003993034363,0.775739848613739,0.6683411002159119,0.3633902072906494,0.18411780893802643,0.19487141072750092,5,-0.3923266530036926,-0.19166339933872223,-0.41543668508529663
295,rl-property,is mimsy,mollusk.n.01,5,0.6904603838920593,0.7953235507011414,0.7243446707725525,0.36986225843429565,0.18709883093833923,0.18422873318195343,5,-0.37540021538734436,-0.1283721774816513,-0.1845521181821823
296,rl-property,is mimsy,mollusk.n.01,1,0.6090964674949646,0.6527045369148254,0.5894299149513245,0.296215683221817,0.19453033804893494,0.16265378892421722,3,-0.7022542357444763,-0.5437519550323486,-0.5518659949302673
297,rl-property,is mimsy,mollusk.n.01,2,0.6518735289573669,0.7417270541191101,0.6396086812019348,0.3714806139469147,0.19519354403018951,0.18860547244548798,5,-0.31153595447540283,-0.160991370677948,-0.2496444433927536
298,rl-property,is mimsy,mollusk.n.01,3,0.6910229921340942,0.7572754621505737,0.692531943321228,0.3857639729976654,0.2054317146539688,0.19397258758544922,5,-0.35077500343322754,-0.20546996593475342,-0.13992860913276672
299,rl-property,is mimsy,mollusk.n.01,4,0.7030162811279297,0.786860466003418,0.7116068601608276,0.3921544551849365,0.20984366536140442,0.18852119147777557,6,-0.27313554286956787,-0.13204996287822723,-0.19735050201416016
300,rl-property,is mimsy,mollusk.n.01,5,0.7180278301239014,0.7900015711784363,0.6736943125724792,0.38354313373565674,0.23245055973529816,0.17903681099414825,5,-0.2748154103755951,-0.1195717453956604,-0.15809045732021332
1,rl-property,has blickets,bird.n.01,1,0.5606144666671753,0.6028962135314941,0.5392488241195679,0.574038028717041,0.27749237418174744,0.3023340106010437,2,-0.7116060853004456,-1.2102580070495605,-1.2287156581878662
2,rl-property,has blickets,bird.n.01,2,0.6548947691917419,0.7073206901550293,0.6392282843589783,0.5577679872512817,0.2822364866733551,0.27008530497550964,3,-0.4763214588165283,-0.7032698392868042,-0.8532092571258545
3,rl-property,has blickets,bird.n.01,3,0.6811521649360657,0.7337101101875305,0.6730179786682129,0.5512843728065491,0.280878484249115,0.29498815536499023,4,-0.1950993686914444,-0.39474812150001526,-0.36463797092437744
4,rl-property,has blickets,bird.n.01,4,0.6995710730552673,0.7516744136810303,0.6803693771362305,0.5336703062057495,0.2741755247116089,0.28398218750953674,4,-0.20348310470581055,-0.32449623942375183,-0.40972283482551575
5,rl-property,has blickets,bird.n.01,5,0.7140641212463379,0.7645843029022217,0.6914343237876892,0.5460655689239502,0.2809670865535736,0.2919793128967285,3,-0.36698925495147705,-0.5748251080513,-0.625730574131012
6,rl-property,has blickets,bird.n.01,1,0.5755698084831238,0.6141716241836548,0.5697453618049622,0.5648004412651062,0.28077802062034607,0.26629072427749634,4,-0.29790180921554565,-0.6034353375434875,-0.7321279048919678
7,rl-property,has blickets,bird.n.01,2,0.6402174234390259,0.6798269152641296,0.6338820457458496,0.5668379068374634,0.28928565979003906,0.29216256737709045,2,-0.5543254613876343,-0.9534623622894287,-1.0663291215896606
8,rl-property,has blickets,bird.n.01,3,0.6863962411880493,0.7321335673332214,0.6785603165626526,0.5548825860023499,0.27314868569374084,0.2711755335330963,4,-0.1975385844707489,-0.392488956451416,-0.3848339915275574
9,rl-property,has blickets,bird.n.01,4,0.7034670114517212,0.7525823712348938,0.6950969099998474,0.5631741285324097,0.28224217891693115,0.303197979927063,4,-0.16246983408927917,-0.3555583953857422,-0.3365897536277771
10,rl-property,has blickets,bird.n.01,5,0.7137805819511414,0.7651098966598511,0.7008640766143799,0.5618208646774292,0.2829713523387909,0.28385069966316223,4,-0.15169648826122284,-0.35141533613204956,-0.3557300567626953
11,rl-property,has blickets,bird.n.01,1,0.6288180947303772,0.6798752546310425,0.6108541488647461,0.5183522701263428,0.27449652552604675,0.2578023672103882,4,-0.3280608654022217,-0.48168134689331055,-0.6298918724060059
12,rl-property,has blickets,bird.n.01,2,0.6713035702705383,0.7266849279403687,0.6618074774742126,0.5016584396362305,0.26681870222091675,0.27074068784713745,4,-0.2435457557439804,-0.41009408235549927,-0.4108071029186249
13,rl-property,has blickets,bird.n.01,3,0.6860602498054504,0.7409329414367676,0.6765543818473816,0.5058244466781616,0.2629765570163727,0.2664874196052551,4,-0.2099902629852295,-0.36098721623420715,-0.3872840106487274
14,rl-property,has blickets,bird.n.01,4,0.7097502946853638,0.7620417475700378,0.6900327801704407,0.5197598338127136,0.2728247344493866,0.26618412137031555,5,-0.10041384398937225,-0.2248024344444275,-0.2612692415714264
15,rl-property,has blickets,bird.n.01,5,0.7182618975639343,0.7676605582237244,0.7086781859397888,0.5323963165283203,0.2752194106578827,0.2648935317993164,5,-0.11726313084363937,-0.24581019580364227,-0.26845014095306396
16,rl-property,has blickets,bird.n.01,1,0.5606144666671753,0.6028962135314941,0.546677827835083,0.574038028717041,0.27749237418174744,0.2752739191055298,2,-0.8722589612007141,-1.4048937559127808,-1.2720460891723633
17,rl-property,has blickets,bird.n.01,2,0.6380128860473633,0.6906880140304565,0.6267439723014832,0.5550273060798645,0.28533995151519775,0.290287584066391,3,-0.43818268179893494,-0.6237689256668091,-0.6572036147117615
18,rl-property,has blickets,bird.n.01,3,0.6811479926109314,0.7295835018157959,0.6581348776817322,0.5585129261016846,0.2796211540699005,0.29194965958595276,3,-0.3778230547904968,-0.6996413469314575,-0.7456129789352417
19,rl-property,has blickets,bird.n.01,4,0.7067731618881226,0.7607669234275818,0.6907856464385986,0.533974289894104,0.26837003231048584,0.26843854784965515,4,-0.14865364134311676,-0.43583014607429504,-0.391655832529068
20,rl-property,has blickets,bird.n.01,5,0.7183057069778442,0.7757754325866699,0.7028588056564331,0.5340060591697693,0.27121537923812866,0.28850868344306946,4,-0.1641601175069809,-0.36722660064697266,-0.2867128252983093
21,rl-property,has blickets,bird.n.01,1,0.5915173888206482,0.6348810791969299,0.5892218351364136,0.4867745637893677,0.24085301160812378,0.2630116641521454,7,-0.26049089431762695,-0.5482627749443054,-0.4379734992980957
22,rl-property,has blickets,bird.n.01,2,0.6730652451515198,0.7209193706512451,0.6693928241729736,0.5190897583961487,0.25380057096481323,0.2696244418621063,5,-0.21108350157737732,-0.4140206575393677,-0.3893091678619385
23,rl-property,has blickets,bird.n.01,3,0.6892630457878113,0.7409257888793945,0.6871246695518494,0.5226809978485107,0.25836968421936035,0.2694658041000366,4,-0.2338174730539322,-0.4616320729255676,-0.36581242084503174
24,rl-property,has blickets,bird.n.01,4,0.7077890634536743,0.7637503147125244,0.6915870308876038,0.5287169218063354,0.2667486369609833,0.2724151611328125,4,-0.20439115166664124,-0.39039063453674316,-0.41763949394226074
25,rl-property,has blickets,bird.n.01,5,0.7111199498176575,0.7701116800308228,0.6852022409439087,0.5260257124900818,0.2689855694770813,0.26902297139167786,6,-0.09476850181818008,-0.2023179829120636,-0.22538834810256958
26,rl-property,has blickets,bird.n.01,1,0.5671877264976501,0.6067827939987183,0.5563074350357056,0.4871585965156555,0.250629723072052,0.27393874526023865,1,-1.264512300491333,-1.5727639198303223,-1.7622483968734741
27,rl-property,has blickets,bird.n.01,2,0.6386779546737671,0.6848439574241638,0.6240628361701965,0.493576318025589,0.25684860348701477,0.2672724425792694,1,-1.1850695610046387,-1.412640929222107,-1.8273324966430664
28,rl-property,has blickets,bird.n.01,3,0.6888891458511353,0.7340930700302124,0.6751707196235657,0.5139827728271484,0.26661673188209534,0.262478768825531,4,-0.20314647257328033,-0.3807544708251953,-0.3385179042816162
29,rl-property,has blickets,bird.n.01,4,0.7004002928733826,0.7456492781639099,0.6784166693687439,0.5151823163032532,0.2696647047996521,0.280718058347702,4,-0.15238359570503235,-0.31659001111984253,-0.21500790119171143
30,rl-property,has blickets,bird.n.01,5,0.7144683003425598,0.7610599994659424,0.7005122303962708,0.5093079805374146,0.268515408039093,0.28773194551467896,5,-0.11274194717407227,-0.25235316157341003,-0.20804934203624725
31,rl-property,has blickets,bird.n.01,1,0.6322990655899048,0.692110538482666,0.6274389028549194,0.5402956008911133,0.2935248911380768,0.29671037197113037,3,-0.48690611124038696,-0.596187949180603,-0.6963430047035217
32,rl-property,has blickets,bird.n.01,2,0.667607843875885,0.7144888043403625,0.6322023868560791,0.5248672366142273,0.2784290313720703,0.27884021401405334,3,-0.39995044469833374,-0.5398843884468079,-0.8270425200462341
33,rl-property,has blickets,bird.n.01,3,0.6906996369361877,0.7377838492393494,0.684384286403656,0.5280232429504395,0.2811030149459839,0.29505831003189087,4,-0.23237214982509613,-0.33357974886894226,-0.3345875144004822
34,rl-property,has blickets,bird.n.01,4,0.7076073884963989,0.7570648789405823,0.6853320598602295,0.5253512859344482,0.28192949295043945,0.2931884229183197,4,-0.19105282425880432,-0.282956063747406,-0.35181939601898193
35,rl-property,has blickets,bird.n.01,5,0.7170865535736084,0.7683327794075012,0.7018045783042908,0.5324581265449524,0.28376567363739014,0.28712067008018494,5,-0.10162179172039032,-0.21036319434642792,-0.2118997424840927
36,rl-property,has blickets,bird.n.01,1,0.47820550203323364,0.5184692740440369,0.47999513149261475,0.5208261609077454,0.26043280959129333,0.2970460057258606,4,-0.27586328983306885,-0.6214351058006287,-0.3882991671562195
37,rl-property,has blickets,bird.n.01,2,0.6114779710769653,0.6593533754348755,0.6062839031219482,0.4876773953437805,0.25303706526756287,0.2727685868740082,4,-0.24323710799217224,-0.5187067985534668,-0.45082104206085205
38,rl-property,has blickets,bird.n.01,3,0.6773698925971985,0.7211430668830872,0.6649854183197021,0.5118404030799866,0.2539854049682617,0.28315234184265137,4,-0.16991068422794342,-0.40944239497184753,-0.2724713087081909
39,rl-property,has blickets,bird.n.01,4,0.7020201683044434,0.7496436834335327,0.6878011226654053,0.5141666531562805,0.2561626434326172,0.2566744089126587,3,-0.28782615065574646,-0.5293436050415039,-0.4875922203063965
40,rl-property,has blickets,bird.n.01,5,0.7180681824684143,0.7680596113204956,0.7064478397369385,0.5220857858657837,0.25965529680252075,0.2845945954322815,4,-0.1648903489112854,-0.3258892893791199,-0.2921307682991028
41,rl-property,has blickets,bird.n.01,1,0.5883214473724365,0.643144965171814,0.5923299789428711,0.49834686517715454,0.2544211149215698,0.25704753398895264,5,-0.2494850903749466,-0.384980708360672,-0.4014095962047577
42,rl-property,has blickets,bird.n.01,2,0.6567872166633606,0.7012103796005249,0.6519894599914551,0.5080517530441284,0.2625029981136322,0.2507249712944031,5,-0.1676243245601654,-0.26329678297042847,-0.2910325825214386
43,rl-property,has blickets,bird.n.01,3,0.6904926896095276,0.7385324239730835,0.6832666397094727,0.52317214012146,0.26790618896484375,0.2719844877719879,5,-0.13981841504573822,-0.2644263505935669,-0.3176361918449402
44,rl-property,has blickets,bird.n.01,4,0.70856773853302,0.7628982067108154,0.6935526132583618,0.5093101263046265,0.26507535576820374,0.2635383605957031,4,-0.19126787781715393,-0.3437257409095764,-0.4148748517036438
45,rl-property,has blickets,bird.n.01,5,0.7121372222900391,0.7696991562843323,0.7039579153060913,0.522498607635498,0.2720641493797302,0.28202417492866516,4,-0.1939801424741745,-0.3354656994342804,-0.27607038617134094
46,rl-property,has blickets,bird.n.01,1,0.5740846991539001,0.6094081401824951,0.5685719847679138,0.5837796926498413,0.294790118932724,0.3086491823196411,2,-0.8301706910133362,-1.161111831665039,-1.3535993099212646
47,rl-property,has blickets,bird.n.01,2,0.6528490781784058,0.6987438797950745,0.6455426216125488,0.5580229163169861,0.28938207030296326,0.27982303500175476,5,-0.15849831700325012,-0.32300615310668945,-0.3855322599411011
48,rl-property,has blickets,bird.n.01,3,0.6895450949668884,0.7354438304901123,0.6720505356788635,0.5559018850326538,0.278473824262619,0.2536390721797943,3,-0.3665721118450165,-0.5528494119644165,-0.7777499556541443
49,rl-property,has blickets,bird.n.01,4,0.7073081731796265,0.7540104389190674,0.68153977394104,0.5575737357139587,0.28622159361839294,0.2715277671813965,3,-0.3137463927268982,-0.551972508430481,-0.6213507056236267
50,rl-property,has blickets,bird.n.01,5,0.7203460335731506,0.7706458568572998,0.6994273066520691,0.5507627129554749,0.27859529852867126,0.30217355489730835,3,-0.31584709882736206,-0.5426596403121948,-0.5310437679290771
51,rl-property,has blickets,mammal.n.01,1,0.512708306312561,0.5478007793426514,0.5223404169082642,0.47057998180389404,0.27109989523887634,0.2711254358291626,7,-0.18452127277851105,-0.4421781599521637,-0.5339397192001343
52,rl-property,has blickets,mammal.n.01,2,0.5724934935569763,0.6182599067687988,0.5767130851745605,0.42570292949676514,0.2506640553474426,0.24647802114486694,5,-0.1515243798494339,-0.423874169588089,-0.4683513343334198
53,rl-property,has blickets,mammal.n.01,3,0.6012930870056152,0.6493589282035828,0.6119007468223572,0.42982637882232666,0.24826458096504211,0.2622145116329193,4,-0.137363463640213,-0.44983044266700745,-0.42843762040138245
54,rl-property,has blickets,mammal.n.01,4,0.6453734636306763,0.6951886415481567,0.6598572134971619,0.42671334743499756,0.26278847455978394,0.25303971767425537,4,-0.12879608571529388,-0.39530619978904724,-0.44598957896232605
55,rl-property,has blickets,mammal.n.01,5,0.6671541333198547,0.7193511724472046,0.6752442717552185,0.40829795598983765,0.25316688418388367,0.2591107487678528,5,-0.07905380427837372,-0.2762880027294159,-0.3259699046611786
56,rl-property,has blickets,mammal.n.01,1,0.5997560620307922,0.6728357076644897,0.6303725242614746,0.47081997990608215,0.27150142192840576,0.2831036150455475,3,-0.44740620255470276,-0.7493778467178345,-0.8550652861595154
57,rl-property,has blickets,mammal.n.01,2,0.640228271484375,0.702379047870636,0.6772295236587524,0.3974466025829315,0.26061320304870605,0.24819891154766083,4,-0.1943974643945694,-0.41832131147384644,-0.4575504660606384
58,rl-property,has blickets,mammal.n.01,3,0.6624243259429932,0.7285647392272949,0.6923842430114746,0.41051357984542847,0.2595629096031189,0.2647281587123871,5,-0.08383984118700027,-0.2553863525390625,-0.2954409122467041
59,rl-property,has blickets,mammal.n.01,4,0.6797620058059692,0.7506620287895203,0.7147675156593323,0.4220193028450012,0.25974756479263306,0.2578132152557373,5,-0.1017257422208786,-0.3090108036994934,-0.36910486221313477
60,rl-property,has blickets,mammal.n.01,5,0.685665488243103,0.7541614174842834,0.714133083820343,0.4355446398258209,0.26011842489242554,0.26112881302833557,5,-0.08193479478359222,-0.2687886655330658,-0.27758505940437317
61,rl-property,has blickets,mammal.n.01,1,0.5594313740730286,0.6052596569061279,0.5735697746276855,0.40967848896980286,0.25308310985565186,0.255249559879303,3,-0.5137171149253845,-0.8307174444198608,-0.837278425693512
62,rl-property,has blickets,mammal.n.01,2,0.5903360247612,0.6281768679618835,0.5970048904418945,0.42765092849731445,0.25923222303390503,0.25173938274383545,3,-0.33957338333129883,-0.7187749743461609,-0.6598066091537476
